"Province","Segment","ageID","ageFraction"
"Northwest Territories","SUV",11,0.0232881484989922
"Northwest Territories","SUV",12,0.0383570579423809
"Northwest Territories","SUV",13,0.0392541171464062
"Northwest Territories","SUV",14,0.0381101545836058
"Northwest Territories","SUV",15,0.0373585926608049
"Northwest Territories","SUV",16,0.0367165170272045
"Northwest Territories","SUV",17,0.0315064648108437
"Northwest Territories","SUV",18,0.0277242497897665
"Northwest Territories","SUV",19,0.0237415640465509
"Northwest Territories","SUV",20,0.0210574359189778
"Northwest Territories","SUV",21,0.0177214883725271
"Northwest Territories","SUV",22,0.0133063662833976
"Northwest Territories","SUV",23,0.0125792961548219
"Northwest Territories","SUV",24,0.00871184593708024
"Northwest Territories","SUV",25,0.0084563006143226
"Northwest Territories","SUV",26,0.00701374464174648
"Northwest Territories","SUV",27,0.00488130847203016
"Northwest Territories","SUV",28,0.00370685099246828
"Northwest Territories","SUV",29,0.00314800574244997
"Northwest Territories","SUV",30,0.023347162196505
"Nova Scotia","Car",0,0.0242388433769591
"Nova Scotia","Car",1,0.0470772953192002
"Nova Scotia","Car",2,0.0526232556777999
"Nova Scotia","Car",3,0.0600288582081655
"Nova Scotia","Car",4,0.0620108340977333
"Nova Scotia","Car",5,0.0669906035521271
"Nova Scotia","Car",6,0.0633281456896829
"Nova Scotia","Car",7,0.0652395562849377
"Nova Scotia","Car",8,0.0574536693866818
"Nova Scotia","Car",9,0.044971755547827
"Nova Scotia","Car",10,0.0423200306230946
"Nova Scotia","Car",11,0.0371514148699414
"Nova Scotia","Car",12,0.0459506602048986
"Nova Scotia","Car",13,0.0471076164746703
"Nova Scotia","Car",14,0.0414955072940522
"Nova Scotia","Car",15,0.0373843443342616
"Nova Scotia","Car",16,0.0315622002811396
"Nova Scotia","Car",17,0.0287399493634131
"Nova Scotia","Car",18,0.0240679550432331
"Nova Scotia","Car",19,0.0200172167647296
"Nova Scotia","Car",20,0.0180308587880783
"Nova Scotia","Car",21,0.0136188583164787
"Nova Scotia","Car",22,0.010630679309029
"Nova Scotia","Car",23,0.00864006131192991
"Nova Scotia","Car",24,0.00622644693765033
"Nova Scotia","Car",25,0.00568078972632631
"Nova Scotia","Car",26,0.00419759471623464
"Nova Scotia","Car",27,0.00335148703576888
"Nova Scotia","Car",28,0.00281172971101737
"Nova Scotia","Car",29,0.00260423469509167
"Nova Scotia","Car",30,0.0244475470578464
"Nova Scotia","SUV",0,0.0353883393121763
"Nova Scotia","SUV",1,0.0732878022875403
"Nova Scotia","SUV",2,0.0709852649399985
"Nova Scotia","SUV",3,0.0688271743840638
"Nova Scotia","SUV",4,0.0629267327103806
"Nova Scotia","SUV",5,0.0604951604852795
"Nova Scotia","SUV",6,0.051685687897779
"Nova Scotia","SUV",7,0.0455612660402467
"Nova Scotia","SUV",8,0.040373485550071
"Nova Scotia","SUV",9,0.040179157253915
"Nova Scotia","SUV",10,0.0303032573056669
"Nova Scotia","SUV",11,0.0232881484989922
"Nova Scotia","SUV",12,0.0383570579423809
"Nova Scotia","SUV",13,0.0392541171464062
"Nova Scotia","SUV",14,0.0381101545836058
"Nova Scotia","SUV",15,0.0373585926608049
"Nova Scotia","SUV",16,0.0367165170272045
"Nova Scotia","SUV",17,0.0315064648108437
"Nova Scotia","SUV",18,0.0277242497897665
"Nova Scotia","SUV",19,0.0237415640465509
"Nova Scotia","SUV",20,0.0210574359189778
"Nova Scotia","SUV",21,0.0177214883725271
"Nova Scotia","SUV",22,0.0133063662833976
"Nova Scotia","SUV",23,0.0125792961548219
"Nova Scotia","SUV",24,0.00871184593708024
"Nova Scotia","SUV",25,0.0084563006143226
"Nova Scotia","SUV",26,0.00701374464174648
"Nova Scotia","SUV",27,0.00488130847203016
"Nova Scotia","SUV",28,0.00370685099246828
"Nova Scotia","SUV",29,0.00314800574244997
"Nova Scotia","SUV",30,0.023347162196505
"Nunavut","Car",0,0.0242388433769591
"Nunavut","Car",1,0.0470772953192002
"Nunavut","Car",2,0.0526232556777999
"Nunavut","Car",3,0.0600288582081655
"Nunavut","Car",4,0.0620108340977333
"Nunavut","Car",5,0.0669906035521271
"Nunavut","Car",6,0.0633281456896829
"Nunavut","Car",7,0.0652395562849377
"Nunavut","Car",8,0.0574536693866818
"Nunavut","Car",9,0.044971755547827
"Nunavut","Car",10,0.0423200306230946
"Nunavut","Car",11,0.0371514148699414
"Nunavut","Car",12,0.0459506602048986
"Nunavut","Car",13,0.0471076164746703
"Nunavut","Car",14,0.0414955072940522
"Nunavut","Car",15,0.0373843443342616
"Nunavut","Car",16,0.0315622002811396
"Nunavut","Car",17,0.0287399493634131
"Nunavut","Car",18,0.0240679550432331
"Nunavut","Car",19,0.0200172167647296
"Nunavut","Car",20,0.0180308587880783
"Nunavut","Car",21,0.0136188583164787
"Nunavut","Car",22,0.010630679309029
"Nunavut","Car",23,0.00864006131192991
"Nunavut","Car",24,0.00622644693765033
"Nunavut","Car",25,0.00568078972632631
"Nunavut","Car",26,0.00419759471623464
"Nunavut","Car",27,0.00335148703576888
"Nunavut","Car",28,0.00281172971101737
"Nunavut","Car",29,0.00260423469509167
"Nunavut","Car",30,0.0244475470578464
"Nunavut","SUV",0,0.0353883393121763
"Nunavut","SUV",1,0.0732878022875403
"Nunavut","SUV",2,0.0709852649399985
"Nunavut","SUV",3,0.0688271743840638
"Nunavut","SUV",4,0.0629267327103806
"Nunavut","SUV",5,0.0604951604852795
"Nunavut","SUV",6,0.051685687897779
"Nunavut","SUV",7,0.0455612660402467
"Nunavut","SUV",8,0.040373485550071
"Nunavut","SUV",9,0.040179157253915
"Nunavut","SUV",10,0.0303032573056669
"Nunavut","SUV",11,0.0232881484989922
"Nunavut","SUV",12,0.0383570579423809
"Nunavut","SUV",13,0.0392541171464062
"Nunavut","SUV",14,0.0381101545836058
"Nunavut","SUV",15,0.0373585926608049
"Nunavut","SUV",16,0.0367165170272045
"Nunavut","SUV",17,0.0315064648108437
"Nunavut","SUV",18,0.0277242497897665
"Nunavut","SUV",19,0.0237415640465509
"Nunavut","SUV",20,0.0210574359189778
"Nunavut","SUV",21,0.0177214883725271
"Nunavut","SUV",22,0.0133063662833976
"Nunavut","SUV",23,0.0125792961548219
"Nunavut","SUV",24,0.00871184593708024
"Nunavut","SUV",25,0.0084563006143226
"Nunavut","SUV",26,0.00701374464174648
"Nunavut","SUV",27,0.00488130847203016
"Nunavut","SUV",28,0.00370685099246828
"Nunavut","SUV",29,0.00314800574244997
"Nunavut","SUV",30,0.023347162196505
"Ontario","Car",0,0.0242388433769591
"Ontario","Car",1,0.0470772953192002
"Ontario","Car",2,0.0526232556777999
"Ontario","Car",3,0.0600288582081655
"Ontario","Car",4,0.0620108340977333
"Ontario","Car",5,0.0669906035521271
"Ontario","Car",6,0.0633281456896829
"Ontario","Car",7,0.0652395562849377
"Ontario","Car",8,0.0574536693866818
"Ontario","Car",9,0.044971755547827
"Ontario","Car",10,0.0423200306230946
"Ontario","Car",11,0.0371514148699414
"Ontario","Car",12,0.0459506602048986
"Ontario","Car",13,0.0471076164746703
"Ontario","Car",14,0.0414955072940522
"Ontario","Car",15,0.0373843443342616
"Ontario","Car",16,0.0315622002811396
"Ontario","Car",17,0.0287399493634131
"Ontario","Car",18,0.0240679550432331
"Ontario","Car",19,0.0200172167647296
"Ontario","Car",20,0.0180308587880783
"Ontario","Car",21,0.0136188583164787
"Ontario","Car",22,0.010630679309029
"Ontario","Car",23,0.00864006131192991
"Ontario","Car",24,0.00622644693765033
"Ontario","Car",25,0.00568078972632631
"Ontario","Car",26,0.00419759471623464
"Ontario","Car",27,0.00335148703576888
"Ontario","Car",28,0.00281172971101737
"Ontario","Car",29,0.00260423469509167
"Ontario","Car",30,0.0244475470578464
"Ontario","SUV",0,0.0353883393121763
"Ontario","SUV",1,0.0732878022875403
"Ontario","SUV",2,0.0709852649399985
"Ontario","SUV",3,0.0688271743840638
"Ontario","SUV",4,0.0629267327103806
"Ontario","SUV",5,0.0604951604852795
"Ontario","SUV",6,0.051685687897779
"Ontario","SUV",7,0.0455612660402467
"Ontario","SUV",8,0.040373485550071
"Ontario","SUV",9,0.040179157253915
"Ontario","SUV",10,0.0303032573056669
"Ontario","SUV",11,0.0232881484989922
"Ontario","SUV",12,0.0383570579423809
"Ontario","SUV",13,0.0392541171464062
"Ontario","SUV",14,0.0381101545836058
"Ontario","SUV",15,0.0373585926608049
"Ontario","SUV",16,0.0367165170272045
"Ontario","SUV",17,0.0315064648108437
"Ontario","SUV",18,0.0277242497897665
"Ontario","SUV",19,0.0237415640465509
"Ontario","SUV",20,0.0210574359189778
"Ontario","SUV",21,0.0177214883725271
"Ontario","SUV",22,0.0133063662833976
"Ontario","SUV",23,0.0125792961548219
"Ontario","SUV",24,0.00871184593708024
"Ontario","SUV",25,0.0084563006143226
"Ontario","SUV",26,0.00701374464174648
"Ontario","SUV",27,0.00488130847203016
"Ontario","SUV",28,0.00370685099246828
"Ontario","SUV",29,0.00314800574244997
"Ontario","SUV",30,0.023347162196505
"Prince Edward Island","Car",0,0.0242388433769591
"Prince Edward Island","Car",1,0.0470772953192002
"Prince Edward Island","Car",2,0.0526232556777999
"Prince Edward Island","Car",3,0.0600288582081655
"Prince Edward Island","Car",4,0.0620108340977333
"Prince Edward Island","Car",5,0.0669906035521271
"Prince Edward Island","Car",6,0.0633281456896829
"Prince Edward Island","Car",7,0.0652395562849377
"Prince Edward Island","Car",8,0.0574536693866818
"Prince Edward Island","Car",9,0.044971755547827
"Prince Edward Island","Car",10,0.0423200306230946
"Prince Edward Island","Car",11,0.0371514148699414
"Prince Edward Island","Car",12,0.0459506602048986
"Prince Edward Island","Car",13,0.0471076164746703
"Prince Edward Island","Car",14,0.0414955072940522
"Prince Edward Island","Car",15,0.0373843443342616
"Prince Edward Island","Car",16,0.0315622002811396
"Prince Edward Island","Car",17,0.0287399493634131
"Prince Edward Island","Car",18,0.0240679550432331
"Prince Edward Island","Car",19,0.0200172167647296
"Prince Edward Island","Car",20,0.0180308587880783
"Prince Edward Island","Car",21,0.0136188583164787
"Prince Edward Island","Car",22,0.010630679309029
"Prince Edward Island","Car",23,0.00864006131192991
"Prince Edward Island","Car",24,0.00622644693765033
"Prince Edward Island","Car",25,0.00568078972632631
"Prince Edward Island","Car",26,0.00419759471623464
"Prince Edward Island","Car",27,0.00335148703576888
"Prince Edward Island","Car",28,0.00281172971101737
"Prince Edward Island","Car",29,0.00260423469509167
"Prince Edward Island","Car",30,0.0244475470578464
"Prince Edward Island","SUV",0,0.0353883393121763
"Prince Edward Island","SUV",1,0.0732878022875403
"Prince Edward Island","SUV",2,0.0709852649399985
"Prince Edward Island","SUV",3,0.0688271743840638
"Prince Edward Island","SUV",4,0.0629267327103806
"Prince Edward Island","SUV",5,0.0604951604852795
"Prince Edward Island","SUV",6,0.051685687897779
"Prince Edward Island","SUV",7,0.0455612660402467
"Prince Edward Island","SUV",8,0.040373485550071
"Prince Edward Island","SUV",9,0.040179157253915
"Prince Edward Island","SUV",10,0.0303032573056669
"Prince Edward Island","SUV",11,0.0232881484989922
"Prince Edward Island","SUV",12,0.0383570579423809
"Prince Edward Island","SUV",13,0.0392541171464062
"Prince Edward Island","SUV",14,0.0381101545836058
"Prince Edward Island","SUV",15,0.0373585926608049
"Prince Edward Island","SUV",16,0.0367165170272045
"Prince Edward Island","SUV",17,0.0315064648108437
"Prince Edward Island","SUV",18,0.0277242497897665
"Prince Edward Island","SUV",19,0.0237415640465509
"Prince Edward Island","SUV",20,0.0210574359189778
"Prince Edward Island","SUV",21,0.0177214883725271
"Prince Edward Island","SUV",22,0.0133063662833976
"Prince Edward Island","SUV",23,0.0125792961548219
"Prince Edward Island","SUV",24,0.00871184593708024
"Prince Edward Island","SUV",25,0.0084563006143226
"Prince Edward Island","SUV",26,0.00701374464174648
"Prince Edward Island","SUV",27,0.00488130847203016
"Prince Edward Island","SUV",28,0.00370685099246828
"Prince Edward Island","SUV",29,0.00314800574244997
"Prince Edward Island","SUV",30,0.023347162196505
"Quebec","Car",0,0.0242388433769591
"Quebec","Car",1,0.0470772953192002
"Quebec","Car",2,0.0526232556777999
"Quebec","Car",3,0.0600288582081655
"Quebec","Car",4,0.0620108340977333
"Quebec","Car",5,0.0669906035521271
"Quebec","Car",6,0.0633281456896829
"Quebec","Car",7,0.0652395562849377
"Quebec","Car",8,0.0574536693866818
"Quebec","Car",9,0.044971755547827
"Quebec","Car",10,0.0423200306230946
"Quebec","Car",11,0.0371514148699414
"Quebec","Car",12,0.0459506602048986
"Quebec","Car",13,0.0471076164746703
"Quebec","Car",14,0.0414955072940522
"Quebec","Car",15,0.0373843443342616
"Quebec","Car",16,0.0315622002811396
"Quebec","Car",17,0.0287399493634131
"Quebec","Car",18,0.0240679550432331
"Quebec","Car",19,0.0200172167647296
"Quebec","Car",20,0.0180308587880783
"Quebec","Car",21,0.0136188583164787
"Quebec","Car",22,0.010630679309029
"Quebec","Car",23,0.00864006131192991
"Quebec","Car",24,0.00622644693765033
"Quebec","Car",25,0.00568078972632631
"Quebec","Car",26,0.00419759471623464
"Quebec","Car",27,0.00335148703576888
"Quebec","Car",28,0.00281172971101737
"Quebec","Car",29,0.00260423469509167
"Quebec","Car",30,0.0244475470578464
"Quebec","SUV",0,0.0353883393121763
"Quebec","SUV",1,0.0732878022875403
"Quebec","SUV",2,0.0709852649399985
"Quebec","SUV",3,0.0688271743840638
"Quebec","SUV",4,0.0629267327103806
"Quebec","SUV",5,0.0604951604852795
"Quebec","SUV",6,0.051685687897779
"Quebec","SUV",7,0.0455612660402467
"Quebec","SUV",8,0.040373485550071
"Quebec","SUV",9,0.040179157253915
"Quebec","SUV",10,0.0303032573056669
"Quebec","SUV",11,0.0232881484989922
"Quebec","SUV",12,0.0383570579423809
"Quebec","SUV",13,0.0392541171464062
"Quebec","SUV",14,0.0381101545836058
"Quebec","SUV",15,0.0373585926608049
"Quebec","SUV",16,0.0367165170272045
"Quebec","SUV",17,0.0315064648108437
"Quebec","SUV",18,0.0277242497897665
"Quebec","SUV",19,0.0237415640465509
"Quebec","SUV",20,0.0210574359189778
"Quebec","SUV",21,0.0177214883725271
"Quebec","SUV",22,0.0133063662833976
"Quebec","SUV",23,0.0125792961548219
"Quebec","SUV",24,0.00871184593708024
"Quebec","SUV",25,0.0084563006143226
"Quebec","SUV",26,0.00701374464174648
"Quebec","SUV",27,0.00488130847203016
"Quebec","SUV",28,0.00370685099246828
"Quebec","SUV",29,0.00314800574244997
"Quebec","SUV",30,0.023347162196505
"Saskatchewan","Car",0,0.0242388433769591
"Saskatchewan","Car",1,0.0470772953192002
"Saskatchewan","Car",2,0.0526232556777999
"Saskatchewan","Car",3,0.0600288582081655
"Saskatchewan","Car",4,0.0620108340977333
"Saskatchewan","Car",5,0.0669906035521271
"Saskatchewan","Car",6,0.0633281456896829
"Saskatchewan","Car",7,0.0652395562849377
"Saskatchewan","Car",8,0.0574536693866818
"Saskatchewan","Car",9,0.044971755547827
"Saskatchewan","Car",10,0.0423200306230946
"Saskatchewan","Car",11,0.0371514148699414
"Saskatchewan","Car",12,0.0459506602048986
"Saskatchewan","Car",13,0.0471076164746703
"Saskatchewan","Car",14,0.0414955072940522
"Saskatchewan","Car",15,0.0373843443342616
"Saskatchewan","Car",16,0.0315622002811396
"Saskatchewan","Car",17,0.0287399493634131
"Saskatchewan","Car",18,0.0240679550432331
"Saskatchewan","Car",19,0.0200172167647296
"Saskatchewan","Car",20,0.0180308587880783
"Saskatchewan","Car",21,0.0136188583164787
"Saskatchewan","Car",22,0.010630679309029
"Saskatchewan","Car",23,0.00864006131192991
"Saskatchewan","Car",24,0.00622644693765033
"Saskatchewan","Car",25,0.00568078972632631
"Saskatchewan","Car",26,0.00419759471623464
"Saskatchewan","Car",27,0.00335148703576888
"Saskatchewan","Car",28,0.00281172971101737
"Saskatchewan","Car",29,0.00260423469509167
"Saskatchewan","Car",30,0.0244475470578464
"Saskatchewan","SUV",0,0.0353883393121763
"Saskatchewan","SUV",1,0.0732878022875403
"Saskatchewan","SUV",2,0.0709852649399985
"Saskatchewan","SUV",3,0.0688271743840638
"Saskatchewan","SUV",4,0.0629267327103806
"Saskatchewan","SUV",5,0.0604951604852795
"Saskatchewan","SUV",6,0.051685687897779
"Saskatchewan","SUV",7,0.0455612660402467
"Saskatchewan","SUV",8,0.040373485550071
"Saskatchewan","SUV",9,0.040179157253915
"Saskatchewan","SUV",10,0.0303032573056669
"Saskatchewan","SUV",11,0.0232881484989922
"Saskatchewan","SUV",12,0.0383570579423809
"Saskatchewan","SUV",13,0.0392541171464062
"Saskatchewan","SUV",14,0.0381101545836058
"Saskatchewan","SUV",15,0.0373585926608049
"Saskatchewan","SUV",16,0.0367165170272045
"Saskatchewan","SUV",17,0.0315064648108437
"Saskatchewan","SUV",18,0.0277242497897665
"Saskatchewan","SUV",19,0.0237415640465509
"Saskatchewan","SUV",20,0.0210574359189778
"Saskatchewan","SUV",21,0.0177214883725271
"Saskatchewan","SUV",22,0.0133063662833976
"Saskatchewan","SUV",23,0.0125792961548219
"Saskatchewan","SUV",24,0.00871184593708024
"Saskatchewan","SUV",25,0.0084563006143226
"Saskatchewan","SUV",26,0.00701374464174648
"Saskatchewan","SUV",27,0.00488130847203016
"Saskatchewan","SUV",28,0.00370685099246828
"Saskatchewan","SUV",29,0.00314800574244997
"Saskatchewan","SUV",30,0.023347162196505
"Yukon","Car",0,0.0242388433769591
"Yukon","Car",1,0.0470772953192002
"Yukon","Car",2,0.0526232556777999
"Yukon","Car",3,0.0600288582081655
"Yukon","Car",4,0.0620108340977333
"Yukon","Car",5,0.0669906035521271
"Yukon","Car",6,0.0633281456896829
"Yukon","Car",7,0.0652395562849377
"Yukon","Car",8,0.0574536693866818
"Yukon","Car",9,0.044971755547827
"Yukon","Car",10,0.0423200306230946
"Yukon","Car",11,0.0371514148699414
"Yukon","Car",12,0.0459506602048986
"Yukon","Car",13,0.0471076164746703
"Yukon","Car",14,0.0414955072940522
"Yukon","Car",15,0.0373843443342616
"Yukon","Car",16,0.0315622002811396
"Yukon","Car",17,0.0287399493634131
"Yukon","Car",18,0.0240679550432331
"Yukon","Car",19,0.0200172167647296
"Yukon","Car",20,0.0180308587880783
"Yukon","Car",21,0.0136188583164787
"Yukon","Car",22,0.010630679309029
"Yukon","Car",23,0.00864006131192991
"Yukon","Car",24,0.00622644693765033
"Yukon","Car",25,0.00568078972632631
"Yukon","Car",26,0.00419759471623464
"Yukon","Car",27,0.00335148703576888
"Yukon","Car",28,0.00281172971101737
"Yukon","Car",29,0.00260423469509167
"Yukon","Car",30,0.0244475470578464
"Yukon","SUV",0,0.0353883393121763
"Yukon","SUV",1,0.0732878022875403
"Yukon","SUV",2,0.0709852649399985
"Yukon","SUV",3,0.0688271743840638
"Yukon","SUV",4,0.0629267327103806
"Yukon","SUV",5,0.0604951604852795
"Yukon","SUV",6,0.051685687897779
"Yukon","SUV",7,0.0455612660402467
"Yukon","SUV",8,0.040373485550071
"Yukon","SUV",9,0.040179157253915
"Yukon","SUV",10,0.0303032573056669
"Yukon","SUV",11,0.0232881484989922
"Yukon","SUV",12,0.0383570579423809
"Yukon","SUV",13,0.0392541171464062
"Yukon","SUV",14,0.0381101545836058
"Yukon","SUV",15,0.0373585926608049
"Yukon","SUV",16,0.0367165170272045
"Yukon","SUV",17,0.0315064648108437
"Yukon","SUV",18,0.0277242497897665
"Yukon","SUV",19,0.0237415640465509
"Yukon","SUV",20,0.0210574359189778
"Yukon","SUV",21,0.0177214883725271
"Yukon","SUV",22,0.0133063662833976
"Yukon","SUV",23,0.0125792961548219
"Yukon","SUV",24,0.00871184593708024
"Yukon","SUV",25,0.0084563006143226
"Yukon","SUV",26,0.00701374464174648
"Yukon","SUV",27,0.00488130847203016
"Yukon","SUV",28,0.00370685099246828
"Yukon","SUV",29,0.00314800574244997
"Yukon","SUV",30,0.023347162196505
